file_type,district,year,month,file_name,file_id,megabites,download_url
meta,6,2010,March,d06_text_meta_2010_03_09.txt,110729,0.0,/?download=110729&dnode=Clearinghouse
meta,6,2010,April,d06_text_meta_2010_04_28.txt,110731,0.0,/?download=110731&dnode=Clearinghouse
meta,6,2010,April,d06_text_meta_2010_04_29.txt,110733,0.0,/?download=110733&dnode=Clearinghouse
meta,6,2010,May,d06_text_meta_2010_05_05.txt,110735,0.0,/?download=110735&dnode=Clearinghouse
meta,6,2010,June,d06_text_meta_2010_06_23.txt,110737,0.0,/?download=110737&dnode=Clearinghouse
meta,6,2012,June,d06_text_meta_2010_06_23.txt,110737,0.0,/?download=110737&dnode=Clearinghouse
meta,6,2012,February,d06_text_meta_2012_02_09.txt,110739,0.0,/?download=110739&dnode=Clearinghouse
meta,6,2012,May,d06_text_meta_2012_05_26.txt,110741,0.0,/?download=110741&dnode=Clearinghouse
meta,6,2012,July,d06_text_meta_2012_07_03.txt,110743,0.0,/?download=110743&dnode=Clearinghouse
meta,6,2012,July,d06_text_meta_2012_07_03.txt,216759,0.0,/?download=216759&dnode=Clearinghouse
meta,6,2013,July,d06_text_meta_2012_07_03.txt,110743,0.0,/?download=110743&dnode=Clearinghouse
meta,6,2013,November,d06_text_meta_2013_11_07.txt,110745,0.0,/?download=110745&dnode=Clearinghouse
meta,6,2013,November,d06_text_meta_2013_11_09.txt,110747,0.0,/?download=110747&dnode=Clearinghouse
meta,6,2014,November,d06_text_meta_2013_11_09.txt,110747,0.0,/?download=110747&dnode=Clearinghouse
meta,6,2014,January,d06_text_meta_2014_01_08.txt,110749,0.0,/?download=110749&dnode=Clearinghouse
meta,6,2014,April,d06_text_meta_2014_04_08.txt,118829,0.0,/?download=118829&dnode=Clearinghouse
meta,6,2014,April,d06_text_meta_2014_04_08.txt,216752,0.0,/?download=216752&dnode=Clearinghouse
meta,6,2014,July,d06_text_meta_2014_07_29.txt,144427,0.0,/?download=144427&dnode=Clearinghouse
meta,6,2015,July,d06_text_meta_2014_07_29.txt,144427,0.0,/?download=144427&dnode=Clearinghouse
meta,6,2015,December,d06_text_meta_2015_12_03.txt,144949,0.0,/?download=144949&dnode=Clearinghouse
meta,6,2015,December,d06_text_meta_2015_12_12.txt,145107,0.0,/?download=145107&dnode=Clearinghouse
meta,6,2015,December,d06_text_meta_2015_12_15.txt,145213,0.0,/?download=145213&dnode=Clearinghouse
meta,6,2015,December,d06_text_meta_2015_12_17.txt,146107,0.0,/?download=146107&dnode=Clearinghouse
meta,6,2015,December,d06_text_meta_2015_12_17.txt,150930,0.0,/?download=150930&dnode=Clearinghouse
meta,6,2016,December,d06_text_meta_2015_12_17.txt,146107,0.0,/?download=146107&dnode=Clearinghouse
meta,6,2016,December,d06_text_meta_2015_12_17.txt,150930,0.0,/?download=150930&dnode=Clearinghouse
meta,6,2016,April,d06_text_meta_2016_04_05.txt,153157,0.0,/?download=153157&dnode=Clearinghouse
meta,6,2016,May,d06_text_meta_2016_05_17.txt,162127,0.0,/?download=162127&dnode=Clearinghouse
meta,6,2016,October,d06_text_meta_2016_10_29.txt,169058,0.0,/?download=169058&dnode=Clearinghouse
meta,6,2017,October,d06_text_meta_2016_10_29.txt,169058,0.0,/?download=169058&dnode=Clearinghouse
meta,6,2017,March,d06_text_meta_2017_03_18.txt,170282,0.0,/?download=170282&dnode=Clearinghouse
meta,6,2017,April,d06_text_meta_2017_04_29.txt,173207,0.0,/?download=173207&dnode=Clearinghouse
meta,6,2017,June,d06_text_meta_2017_06_24.txt,173805,0.0,/?download=173805&dnode=Clearinghouse
meta,6,2017,July,d06_text_meta_2017_07_04.txt,216749,0.1,/?download=216749&dnode=Clearinghouse
meta,6,2018,March,d06_text_meta_2018_03_03.txt,186487,0.1,/?download=186487&dnode=Clearinghouse
meta,6,2018,March,d06_text_meta_2018_03_16.txt,186537,0.1,/?download=186537&dnode=Clearinghouse
meta,6,2018,March,d06_text_meta_2018_03_17.txt,186737,0.1,/?download=186737&dnode=Clearinghouse
meta,6,2018,March,d06_text_meta_2018_03_21.txt,216077,0.1,/?download=216077&dnode=Clearinghouse
meta,6,2018,June,d06_text_meta_2018_06_30.txt,216080,0.1,/?download=216080&dnode=Clearinghouse
meta,6,2018,July,d06_text_meta_2018_07_14.txt,192585,0.1,/?download=192585&dnode=Clearinghouse
meta,6,2018,July,d06_text_meta_2018_07_20.txt,384671,0.1,/?download=384671&dnode=Clearinghouse
meta,6,2018,October,d06_text_meta_2018_10_26.txt,216931,0.1,/?download=216931&dnode=Clearinghouse
meta,6,2018,November,d06_text_meta_2018_11_17.txt,216934,0.1,/?download=216934&dnode=Clearinghouse
meta,6,2019,July,d06_text_meta_2012_07_03.txt,216759,0.0,/?download=216759&dnode=Clearinghouse
meta,6,2019,July,d06_text_meta_2017_07_04.txt,216749,0.1,/?download=216749&dnode=Clearinghouse
meta,6,2019,April,d06_text_meta_2014_04_08.txt,216752,0.0,/?download=216752&dnode=Clearinghouse
meta,6,2019,April,d06_text_meta_2019_04_20.txt,218430,0.1,/?download=218430&dnode=Clearinghouse
meta,6,2019,March,d06_text_meta_2018_03_21.txt,216077,0.1,/?download=216077&dnode=Clearinghouse
meta,6,2019,March,d06_text_meta_2019_03_30.txt,216743,0.1,/?download=216743&dnode=Clearinghouse
meta,6,2019,June,d06_text_meta_2018_06_30.txt,216080,0.1,/?download=216080&dnode=Clearinghouse
meta,6,2019,October,d06_text_meta_2018_10_26.txt,216931,0.1,/?download=216931&dnode=Clearinghouse
meta,6,2019,October,d06_text_meta_2019_10_30.txt,218754,0.1,/?download=218754&dnode=Clearinghouse
meta,6,2019,November,d06_text_meta_2018_11_17.txt,216934,0.1,/?download=216934&dnode=Clearinghouse
meta,6,2019,November,d06_text_meta_2019_11_06.txt,219432,0.1,/?download=219432&dnode=Clearinghouse
meta,6,2019,November,d06_text_meta_2019_11_20.txt,224674,0.1,/?download=224674&dnode=Clearinghouse
meta,6,2020,July,d06_text_meta_2018_07_20.txt,384671,0.1,/?download=384671&dnode=Clearinghouse
meta,6,2020,November,d06_text_meta_2019_11_20.txt,224674,0.1,/?download=224674&dnode=Clearinghouse
meta,6,2020,November,d06_text_meta_2020_11_13.txt,417511,0.1,/?download=417511&dnode=Clearinghouse
meta,6,2020,March,d06_text_meta_2020_03_03.txt,379013,0.1,/?download=379013&dnode=Clearinghouse
meta,6,2020,May,d06_text_meta_2020_05_21.txt,380056,0.1,/?download=380056&dnode=Clearinghouse
meta,6,2020,June,d06_text_meta_2020_06_11.txt,382737,0.1,/?download=382737&dnode=Clearinghouse
meta,6,2020,August,d06_text_meta_2020_08_08.txt,383615,0.1,/?download=383615&dnode=Clearinghouse
meta,6,2020,August,d06_text_meta_2020_08_25.txt,383999,0.1,/?download=383999&dnode=Clearinghouse
meta,6,2020,September,d06_text_meta_2020_09_01.txt,384491,0.1,/?download=384491&dnode=Clearinghouse
meta,6,2020,September,d06_text_meta_2020_09_11.txt,406763,0.1,/?download=406763&dnode=Clearinghouse
meta,6,2020,October,d06_text_meta_2020_10_31.txt,407428,0.1,/?download=407428&dnode=Clearinghouse
meta,6,2021,November,d06_text_meta_2020_11_13.txt,417511,0.1,/?download=417511&dnode=Clearinghouse
meta,6,2021,March,d06_text_meta_2021_03_09.txt,420749,0.1,/?download=420749&dnode=Clearinghouse
meta,6,2021,May,d06_text_meta_2021_05_13.txt,423356,0.1,/?download=423356&dnode=Clearinghouse
meta,6,2021,July,d06_text_meta_2021_07_09.txt,425361,0.1,/?download=425361&dnode=Clearinghouse
meta,6,2021,August,d06_text_meta_2021_08_24.txt,431498,0.1,/?download=431498&dnode=Clearinghouse
meta,6,2022,August,d06_text_meta_2021_08_24.txt,431498,0.1,/?download=431498&dnode=Clearinghouse
meta,6,2022,January,d06_text_meta_2022_01_08.txt,433020,0.1,/?download=433020&dnode=Clearinghouse
meta,6,2022,February,d06_text_meta_2022_02_03.txt,433452,0.1,/?download=433452&dnode=Clearinghouse
meta,6,2022,February,d06_text_meta_2022_02_10.txt,435015,0.1,/?download=435015&dnode=Clearinghouse
meta,6,2022,March,d06_text_meta_2022_03_08.txt,438397,0.1,/?download=438397&dnode=Clearinghouse
meta,6,2022,May,d06_text_meta_2022_05_05.txt,457981,0.1,/?download=457981&dnode=Clearinghouse
meta,6,2023,May,d06_text_meta_2022_05_05.txt,457981,0.1,/?download=457981&dnode=Clearinghouse
meta,6,2023,March,d06_text_meta_2023_03_31.txt,463190,0.1,/?download=463190&dnode=Clearinghouse
meta,6,2023,June,d06_text_meta_2023_06_27.txt,465671,0.1,/?download=465671&dnode=Clearinghouse
meta,6,2023,August,d06_text_meta_2023_08_08.txt,492227,0.1,/?download=492227&dnode=Clearinghouse
meta,6,2024,August,d06_text_meta_2023_08_08.txt,492227,0.1,/?download=492227&dnode=Clearinghouse
meta,6,2024,October,d06_text_meta_2024_10_30.txt,519687,0.1,/?download=519687&dnode=Clearinghouse
meta,6,2026,October,d06_text_meta_2024_10_30.txt,519687,0.1,/?download=519687&dnode=Clearinghouse
meta,7,2000,June,d07_text_meta_2000_06_01.txt,110755,0.3,/?download=110755&dnode=Clearinghouse
meta,7,2005,June,d07_text_meta_2000_06_01.txt,110755,0.3,/?download=110755&dnode=Clearinghouse
meta,7,2005,September,d07_text_meta_2005_09_16.txt,110757,0.3,/?download=110757&dnode=Clearinghouse
meta,7,2005,November,d07_text_meta_2005_11_01.txt,110759,0.3,/?download=110759&dnode=Clearinghouse
meta,7,2006,November,d07_text_meta_2005_11_01.txt,110759,0.3,/?download=110759&dnode=Clearinghouse
meta,7,2006,November,d07_text_meta_2006_11_01.txt,110767,0.3,/?download=110767&dnode=Clearinghouse
meta,7,2006,March,d07_text_meta_2006_03_17.txt,110761,0.3,/?download=110761&dnode=Clearinghouse
meta,7,2006,May,d07_text_meta_2006_05_04.txt,110763,0.3,/?download=110763&dnode=Clearinghouse
meta,7,2006,September,d07_text_meta_2006_09_06.txt,110765,0.3,/?download=110765&dnode=Clearinghouse
meta,7,2007,November,d07_text_meta_2006_11_01.txt,110767,0.3,/?download=110767&dnode=Clearinghouse
meta,7,2007,February,d07_text_meta_2007_02_21.txt,110769,0.3,/?download=110769&dnode=Clearinghouse
meta,7,2007,February,d07_text_meta_2007_02_23.txt,110771,0.3,/?download=110771&dnode=Clearinghouse
meta,7,2007,May,d07_text_meta_2007_05_01.txt,110773,0.3,/?download=110773&dnode=Clearinghouse
meta,7,2007,August,d07_text_meta_2007_08_10.txt,110775,0.3,/?download=110775&dnode=Clearinghouse
meta,7,2008,August,d07_text_meta_2007_08_10.txt,110775,0.3,/?download=110775&dnode=Clearinghouse
meta,7,2008,February,d07_text_meta_2008_02_14.txt,110777,0.3,/?download=110777&dnode=Clearinghouse
meta,7,2008,September,d07_text_meta_2008_09_11.txt,110779,0.3,/?download=110779&dnode=Clearinghouse
meta,7,2008,November,d07_text_meta_2008_11_26.txt,110781,0.3,/?download=110781&dnode=Clearinghouse
meta,7,2009,November,d07_text_meta_2008_11_26.txt,110781,0.3,/?download=110781&dnode=Clearinghouse
meta,7,2009,April,d07_text_meta_2009_04_08.txt,110783,0.4,/?download=110783&dnode=Clearinghouse
meta,7,2009,May,d07_text_meta_2009_05_20.txt,110785,0.3,/?download=110785&dnode=Clearinghouse
meta,7,2010,May,d07_text_meta_2009_05_20.txt,110785,0.3,/?download=110785&dnode=Clearinghouse
meta,7,2010,January,d07_text_meta_2010_01_08.txt,110787,0.3,/?download=110787&dnode=Clearinghouse
meta,7,2010,January,d07_text_meta_2010_01_12.txt,110789,0.4,/?download=110789&dnode=Clearinghouse
meta,7,2010,February,d07_text_meta_2010_02_24.txt,110791,0.4,/?download=110791&dnode=Clearinghouse
meta,7,2010,August,d07_text_meta_2010_08_18.txt,110793,0.4,/?download=110793&dnode=Clearinghouse
meta,7,2011,August,d07_text_meta_2010_08_18.txt,110793,0.4,/?download=110793&dnode=Clearinghouse
meta,7,2011,May,d07_text_meta_2011_05_03.txt,110795,0.4,/?download=110795&dnode=Clearinghouse
meta,7,2011,September,d07_text_meta_2011_09_01.txt,110797,0.4,/?download=110797&dnode=Clearinghouse
meta,7,2012,September,d07_text_meta_2011_09_01.txt,110797,0.4,/?download=110797&dnode=Clearinghouse
meta,7,2012,September,d07_text_meta_2012_09_06.txt,110803,0.4,/?download=110803&dnode=Clearinghouse
meta,7,2012,February,d07_text_meta_2012_02_23.txt,110799,0.4,/?download=110799&dnode=Clearinghouse
meta,7,2012,May,d07_text_meta_2012_05_02.txt,110801,0.4,/?download=110801&dnode=Clearinghouse
meta,7,2013,September,d07_text_meta_2012_09_06.txt,110803,0.4,/?download=110803&dnode=Clearinghouse
meta,7,2013,March,d07_text_meta_2013_03_28.txt,110805,0.4,/?download=110805&dnode=Clearinghouse
meta,7,2013,April,d07_text_meta_2013_04_19.txt,110807,0.4,/?download=110807&dnode=Clearinghouse
meta,7,2013,July,d07_text_meta_2013_07_25.txt,110809,0.4,/?download=110809&dnode=Clearinghouse
meta,7,2013,November,d07_text_meta_2013_11_07.txt,110811,0.4,/?download=110811&dnode=Clearinghouse
meta,7,2014,November,d07_text_meta_2013_11_07.txt,110811,0.4,/?download=110811&dnode=Clearinghouse
meta,7,2014,April,d07_text_meta_2014_04_29.txt,119031,0.4,/?download=119031&dnode=Clearinghouse
meta,7,2014,April,d07_text_meta_2014_04_29.txt,216810,0.4,/?download=216810&dnode=Clearinghouse
meta,7,2014,July,d07_text_meta_2014_07_29.txt,119033,0.4,/?download=119033&dnode=Clearinghouse
meta,7,2014,August,d07_text_meta_2014_08_07.txt,127115,0.4,/?download=127115&dnode=Clearinghouse
meta,7,2015,August,d07_text_meta_2014_08_07.txt,127115,0.4,/?download=127115&dnode=Clearinghouse
meta,7,2015,January,d07_text_meta_2015_01_14.txt,135351,0.4,/?download=135351&dnode=Clearinghouse
meta,7,2015,June,d07_text_meta_2015_06_19.txt,135791,0.4,/?download=135791&dnode=Clearinghouse
meta,7,2015,June,d07_text_meta_2015_06_26.txt,139731,0.4,/?download=139731&dnode=Clearinghouse
meta,7,2015,September,d07_text_meta_2015_09_04.txt,140013,0.4,/?download=140013&dnode=Clearinghouse
meta,7,2015,September,d07_text_meta_2015_09_09.txt,146111,0.4,/?download=146111&dnode=Clearinghouse
meta,7,2015,September,d07_text_meta_2015_09_09.txt,150936,0.4,/?download=150936&dnode=Clearinghouse
meta,7,2016,September,d07_text_meta_2015_09_09.txt,146111,0.4,/?download=146111&dnode=Clearinghouse
meta,7,2016,September,d07_text_meta_2015_09_09.txt,150936,0.4,/?download=150936&dnode=Clearinghouse
meta,7,2016,April,d07_text_meta_2016_04_05.txt,154652,0.4,/?download=154652&dnode=Clearinghouse
meta,7,2016,June,d07_text_meta_2016_06_16.txt,154951,0.4,/?download=154951&dnode=Clearinghouse
meta,7,2016,June,d07_text_meta_2016_06_21.txt,156031,0.4,/?download=156031&dnode=Clearinghouse
meta,7,2016,July,d07_text_meta_2016_07_13.txt,157651,0.4,/?download=157651&dnode=Clearinghouse
meta,7,2016,August,d07_text_meta_2016_08_11.txt,160653,0.4,/?download=160653&dnode=Clearinghouse
meta,7,2016,October,d07_text_meta_2016_10_04.txt,161191,0.4,/?download=161191&dnode=Clearinghouse
meta,7,2016,October,d07_text_meta_2016_10_13.txt,162373,0.4,/?download=162373&dnode=Clearinghouse
meta,7,2016,November,d07_text_meta_2016_11_02.txt,162952,0.4,/?download=162952&dnode=Clearinghouse
meta,7,2016,November,d07_text_meta_2016_11_12.txt,164711,0.4,/?download=164711&dnode=Clearinghouse
meta,7,2016,December,d07_text_meta_2016_12_13.txt,164832,0.4,/?download=164832&dnode=Clearinghouse
meta,7,2016,December,d07_text_meta_2016_12_15.txt,167214,0.4,/?download=167214&dnode=Clearinghouse
meta,7,2017,December,d07_text_meta_2016_12_15.txt,167214,0.4,/?download=167214&dnode=Clearinghouse
meta,7,2017,December,d07_text_meta_2017_12_02.txt,182656,0.4,/?download=182656&dnode=Clearinghouse
meta,7,2017,December,d07_text_meta_2017_12_23.txt,216118,0.4,/?download=216118&dnode=Clearinghouse
meta,7,2017,January,d07_text_meta_2017_01_25.txt,167950,0.4,/?download=167950&dnode=Clearinghouse
meta,7,2017,February,d07_text_meta_2017_02_16.txt,169176,0.4,/?download=169176&dnode=Clearinghouse
meta,7,2017,February,d07_text_meta_2017_02_23.txt,169178,0.4,/?download=169178&dnode=Clearinghouse
meta,7,2017,March,d07_text_meta_2017_03_25.txt,169792,0.4,/?download=169792&dnode=Clearinghouse
meta,7,2017,April,d07_text_meta_2017_04_15.txt,170319,0.4,/?download=170319&dnode=Clearinghouse
meta,7,2017,April,d07_text_meta_2017_04_29.txt,171317,0.4,/?download=171317&dnode=Clearinghouse
meta,7,2017,May,d07_text_meta_2017_05_20.txt,171831,0.4,/?download=171831&dnode=Clearinghouse
meta,7,2017,May,d07_text_meta_2017_05_31.txt,172671,0.4,/?download=172671&dnode=Clearinghouse
meta,7,2017,June,d07_text_meta_2017_06_14.txt,173411,0.4,/?download=173411&dnode=Clearinghouse
meta,7,2017,June,d07_text_meta_2017_06_27.txt,174411,0.4,/?download=174411&dnode=Clearinghouse
meta,7,2017,July,d07_text_meta_2017_07_15.txt,176211,0.4,/?download=176211&dnode=Clearinghouse
meta,7,2017,August,d07_text_meta_2017_08_16.txt,216789,0.4,/?download=216789&dnode=Clearinghouse
meta,7,2017,September,d07_text_meta_2017_09_20.txt,216786,0.4,/?download=216786&dnode=Clearinghouse
meta,7,2017,October,d07_text_meta_2017_10_17.txt,216783,0.4,/?download=216783&dnode=Clearinghouse
meta,7,2017,November,d07_text_meta_2017_11_07.txt,181698,0.4,/?download=181698&dnode=Clearinghouse
meta,7,2018,January,d07_text_meta_2018_01_13.txt,216121,0.4,/?download=216121&dnode=Clearinghouse
meta,7,2018,February,d07_text_meta_2018_02_10.txt,216124,0.4,/?download=216124&dnode=Clearinghouse
meta,7,2018,March,d07_text_meta_2018_03_03.txt,186841,0.4,/?download=186841&dnode=Clearinghouse
meta,7,2018,March,d07_text_meta_2018_03_23.txt,216127,0.4,/?download=216127&dnode=Clearinghouse
meta,7,2018,April,d07_text_meta_2018_04_14.txt,216130,0.4,/?download=216130&dnode=Clearinghouse
meta,7,2018,May,d07_text_meta_2018_05_05.txt,189835,0.4,/?download=189835&dnode=Clearinghouse
meta,7,2018,May,d07_text_meta_2018_05_26.txt,216139,0.4,/?download=216139&dnode=Clearinghouse
meta,7,2018,August,d07_text_meta_2018_08_02.txt,216142,0.4,/?download=216142&dnode=Clearinghouse
meta,7,2018,September,d07_text_meta_2018_09_26.txt,384673,0.4,/?download=384673&dnode=Clearinghouse
meta,7,2018,October,d07_text_meta_2018_10_13.txt,216780,0.4,/?download=216780&dnode=Clearinghouse
meta,7,2018,November,d07_text_meta_2018_11_27.txt,216777,0.4,/?download=216777&dnode=Clearinghouse
meta,7,2019,April,d07_text_meta_2014_04_29.txt,216810,0.4,/?download=216810&dnode=Clearinghouse
meta,7,2019,April,d07_text_meta_2018_04_14.txt,216130,0.4,/?download=216130&dnode=Clearinghouse
meta,7,2019,August,d07_text_meta_2017_08_16.txt,216789,0.4,/?download=216789&dnode=Clearinghouse
meta,7,2019,August,d07_text_meta_2018_08_02.txt,216142,0.4,/?download=216142&dnode=Clearinghouse
meta,7,2019,September,d07_text_meta_2017_09_20.txt,216786,0.4,/?download=216786&dnode=Clearinghouse
meta,7,2019,October,d07_text_meta_2017_10_17.txt,216783,0.4,/?download=216783&dnode=Clearinghouse
meta,7,2019,October,d07_text_meta_2018_10_13.txt,216780,0.4,/?download=216780&dnode=Clearinghouse
meta,7,2019,December,d07_text_meta_2017_12_23.txt,216118,0.4,/?download=216118&dnode=Clearinghouse
meta,7,2019,January,d07_text_meta_2018_01_13.txt,216121,0.4,/?download=216121&dnode=Clearinghouse
meta,7,2019,January,d07_text_meta_2019_01_10.txt,216101,0.4,/?download=216101&dnode=Clearinghouse
meta,7,2019,February,d07_text_meta_2018_02_10.txt,216124,0.4,/?download=216124&dnode=Clearinghouse
meta,7,2019,March,d07_text_meta_2018_03_23.txt,216127,0.4,/?download=216127&dnode=Clearinghouse
meta,7,2019,March,d07_text_meta_2019_03_23.txt,216774,0.4,/?download=216774&dnode=Clearinghouse
meta,7,2019,May,d07_text_meta_2018_05_26.txt,216139,0.4,/?download=216139&dnode=Clearinghouse
meta,7,2019,November,d07_text_meta_2018_11_27.txt,216777,0.4,/?download=216777&dnode=Clearinghouse
meta,7,2019,November,d07_text_meta_2019_11_09.txt,379131,0.4,/?download=379131&dnode=Clearinghouse
meta,7,2019,June,d07_text_meta_2019_06_13.txt,218894,0.4,/?download=218894&dnode=Clearinghouse
meta,7,2020,September,d07_text_meta_2018_09_26.txt,384673,0.4,/?download=384673&dnode=Clearinghouse
meta,7,2020,November,d07_text_meta_2019_11_09.txt,379131,0.4,/?download=379131&dnode=Clearinghouse
meta,7,2020,November,d07_text_meta_2020_11_16.txt,418515,0.4,/?download=418515&dnode=Clearinghouse
meta,7,2020,May,d07_text_meta_2020_05_23.txt,382883,0.4,/?download=382883&dnode=Clearinghouse
meta,7,2020,August,d07_text_meta_2020_08_11.txt,407580,0.4,/?download=407580&dnode=Clearinghouse
meta,7,2021,November,d07_text_meta_2020_11_16.txt,418515,0.4,/?download=418515&dnode=Clearinghouse
meta,7,2021,March,d07_text_meta_2021_03_27.txt,427987,0.4,/?download=427987&dnode=Clearinghouse
meta,7,2021,October,d07_text_meta_2021_10_20.txt,435257,0.4,/?download=435257&dnode=Clearinghouse
meta,7,2022,October,d07_text_meta_2021_10_20.txt,435257,0.4,/?download=435257&dnode=Clearinghouse
meta,7,2022,March,d07_text_meta_2022_03_12.txt,442594,0.4,/?download=442594&dnode=Clearinghouse
meta,7,2022,July,d07_text_meta_2022_07_15.txt,473543,0.4,/?download=473543&dnode=Clearinghouse
meta,7,2023,July,d07_text_meta_2022_07_15.txt,473543,0.4,/?download=473543&dnode=Clearinghouse
meta,7,2023,December,d07_text_meta_2023_12_19.txt,473728,0.0,/?download=473728&dnode=Clearinghouse
meta,7,2023,December,d07_text_meta_2023_12_22.txt,519691,0.4,/?download=519691&dnode=Clearinghouse
meta,7,2026,December,d07_text_meta_2023_12_22.txt,519691,0.4,/?download=519691&dnode=Clearinghouse
meta,8,2001,February,d08_text_meta_2001_02_01.txt,114321,0.0,/?download=114321&dnode=Clearinghouse
meta,8,2003,February,d08_text_meta_2001_02_01.txt,114321,0.0,/?download=114321&dnode=Clearinghouse
meta,8,2003,April,d08_text_meta_2003_04_03.txt,114323,0.0,/?download=114323&dnode=Clearinghouse
meta,8,2004,April,d08_text_meta_2003_04_03.txt,114323,0.0,/?download=114323&dnode=Clearinghouse
meta,8,2004,July,d08_text_meta_2004_07_13.txt,114325,0.0,/?download=114325&dnode=Clearinghouse
meta,8,2005,July,d08_text_meta_2004_07_13.txt,114325,0.0,/?download=114325&dnode=Clearinghouse
meta,8,2005,May,d08_text_meta_2005_05_24.txt,114327,0.0,/?download=114327&dnode=Clearinghouse
meta,8,2005,September,d08_text_meta_2005_09_20.txt,114329,0.0,/?download=114329&dnode=Clearinghouse
meta,8,2006,September,d08_text_meta_2005_09_20.txt,114329,0.0,/?download=114329&dnode=Clearinghouse
meta,8,2006,February,d08_text_meta_2006_02_01.txt,114331,0.0,/?download=114331&dnode=Clearinghouse
meta,8,2006,July,d08_text_meta_2006_07_19.txt,114333,0.0,/?download=114333&dnode=Clearinghouse
meta,8,2006,July,d08_text_meta_2006_07_28.txt,114335,0.0,/?download=114335&dnode=Clearinghouse
meta,8,2006,October,d08_text_meta_2006_10_07.txt,114337,0.1,/?download=114337&dnode=Clearinghouse
meta,8,2007,October,d08_text_meta_2006_10_07.txt,114337,0.1,/?download=114337&dnode=Clearinghouse
meta,8,2007,January,d08_text_meta_2007_01_11.txt,114339,0.1,/?download=114339&dnode=Clearinghouse
meta,8,2007,June,d08_text_meta_2007_06_27.txt,114341,0.1,/?download=114341&dnode=Clearinghouse
meta,8,2007,June,d08_text_meta_2007_06_28.txt,114343,0.1,/?download=114343&dnode=Clearinghouse
meta,8,2007,July,d08_text_meta_2007_07_20.txt,114345,0.1,/?download=114345&dnode=Clearinghouse
meta,8,2007,December,d08_text_meta_2007_12_13.txt,114347,0.1,/?download=114347&dnode=Clearinghouse
meta,8,2008,December,d08_text_meta_2007_12_13.txt,114347,0.1,/?download=114347&dnode=Clearinghouse
meta,8,2008,April,d08_text_meta_2008_04_19.txt,114349,0.1,/?download=114349&dnode=Clearinghouse
meta,8,2008,July,d08_text_meta_2008_07_09.txt,114351,0.1,/?download=114351&dnode=Clearinghouse
meta,8,2008,October,d08_text_meta_2008_10_07.txt,114353,0.1,/?download=114353&dnode=Clearinghouse
meta,8,2009,October,d08_text_meta_2008_10_07.txt,114353,0.1,/?download=114353&dnode=Clearinghouse
meta,8,2009,October,d08_text_meta_2009_10_15.txt,114361,0.1,/?download=114361&dnode=Clearinghouse
meta,8,2009,January,d08_text_meta_2009_01_27.txt,114355,0.1,/?download=114355&dnode=Clearinghouse
meta,8,2009,July,d08_text_meta_2009_07_07.txt,114357,0.1,/?download=114357&dnode=Clearinghouse
meta,8,2009,July,d08_text_meta_2009_07_30.txt,114359,0.1,/?download=114359&dnode=Clearinghouse
meta,8,2009,December,d08_text_meta_2009_12_22.txt,114363,0.1,/?download=114363&dnode=Clearinghouse
meta,8,2010,December,d08_text_meta_2009_12_22.txt,114363,0.1,/?download=114363&dnode=Clearinghouse
meta,8,2010,December,d08_text_meta_2010_12_23.txt,114377,0.1,/?download=114377&dnode=Clearinghouse
meta,8,2010,February,d08_text_meta_2010_02_19.txt,114365,0.1,/?download=114365&dnode=Clearinghouse
meta,8,2010,June,d08_text_meta_2010_06_18.txt,114367,0.1,/?download=114367&dnode=Clearinghouse
meta,8,2010,June,d08_text_meta_2010_06_26.txt,114369,0.1,/?download=114369&dnode=Clearinghouse
meta,8,2010,July,d08_text_meta_2010_07_02.txt,114371,0.1,/?download=114371&dnode=Clearinghouse
meta,8,2010,August,d08_text_meta_2010_08_12.txt,114373,0.1,/?download=114373&dnode=Clearinghouse
meta,8,2010,September,d08_text_meta_2010_09_23.txt,114375,0.1,/?download=114375&dnode=Clearinghouse
meta,8,2011,December,d08_text_meta_2010_12_23.txt,114377,0.1,/?download=114377&dnode=Clearinghouse
meta,8,2011,December,d08_text_meta_2011_12_14.txt,114381,0.1,/?download=114381&dnode=Clearinghouse
meta,8,2011,December,d08_text_meta_2011_12_15.txt,114383,0.1,/?download=114383&dnode=Clearinghouse
meta,8,2011,December,d08_text_meta_2011_12_16.txt,114385,0.1,/?download=114385&dnode=Clearinghouse
meta,8,2011,December,d08_text_meta_2011_12_17.txt,114387,0.1,/?download=114387&dnode=Clearinghouse
meta,8,2011,November,d08_text_meta_2011_11_01.txt,114379,0.1,/?download=114379&dnode=Clearinghouse
meta,8,2012,December,d08_text_meta_2011_12_17.txt,114387,0.1,/?download=114387&dnode=Clearinghouse
meta,8,2012,February,d08_text_meta_2012_02_23.txt,114389,0.1,/?download=114389&dnode=Clearinghouse
meta,8,2012,April,d08_text_meta_2012_04_19.txt,114391,0.1,/?download=114391&dnode=Clearinghouse
meta,8,2012,September,d08_text_meta_2012_09_21.txt,114393,0.1,/?download=114393&dnode=Clearinghouse
meta,8,2013,September,d08_text_meta_2012_09_21.txt,114393,0.1,/?download=114393&dnode=Clearinghouse
meta,8,2013,September,d08_text_meta_2013_09_14.txt,114401,0.1,/?download=114401&dnode=Clearinghouse
meta,8,2013,September,d08_text_meta_2013_09_21.txt,114403,0.1,/?download=114403&dnode=Clearinghouse
