Fwy	District	County	City	CA PM	Abs PM	Length	ID	Name	Lanes	Type	Sensor Type	HOV	MS ID	IRM
SR55-N	12	Orange	Costa Mesa	R5.8	5.8	.52	1210161	PAULARINO 2	1	HOV	loops	24H	916	
SR55-N	12	Orange	Costa Mesa	R5.87	5.87	.295	1203090	PAULARINO 2	3	Mainline	loops	No	916	
SR55-N	12	Orange	Costa Mesa	R5.87	5.87		1203086	PA. ON TO N 55	1	On Ramp	loops	No	916	
SR55-N	12	Orange		6.1	6.1	.24	1214373	AIRPORT AT 55 NB	4	Mainline	loops	No	1564	
SR55-N	12	Orange		6.1	6.1	.275	1214374	AIRPORT AT 55 NB	1	HOV	loops	24H	1564	
SR55-N	12	Orange		6.1	6.1		1219333	AIRPORT AT 55 NB	1	Fwy-Fwy		No	1564	
SR55-N	12	Orange		6.1	6.1		1214376	AIRPORT AT 55 NB	1	On Ramp	loops	No	1564	
SR55-N	12	Orange		6.35	6.35	.215	1214321	MAIN	5	Mainline	loops	No	1826	
SR55-N	12	Orange		6.35	6.35	.215	1214323	MAIN	1	HOV	loops	24H	1826	
SR55-N	12	Orange		6.35	6.35		1214325	MAIN-405NB/55NB FLY	1	Fwy-Fwy	loops	No	1826	
SR55-N	12	Orange		6.35	6.35		1214341	MAIN/405SB- 55NB FLY	1	Fwy-Fwy	loops	No	1826	
SR55-N	12	Orange	Santa Ana	R6.53	6.53	.28	1222414	N/O MAIN MVDS	5	Mainline		No		
SR55-N	12	Orange	Santa Ana	R6.53	6.53	.19	1222439	N/O DYER MVDS	1	HOV		24H		
SR55-N	12	Orange	Santa Ana	R6.53	6.53	.09	1222421	N/O MAIN MVDS	1	HOV		24H		
SR55-N	12	Orange	Santa Ana	R6.911	6.911	.204	1222560	MACARTHUR1 OR MVDS	4	Mainline		No		
SR55-N	12	Orange	Santa Ana	R6.911	6.911	.204	1222558	MACARTHUR1 OR MVDS	1	HOV		24H		
SR55-N	12	Orange	Santa Ana	R6.94	6.94		1203116	MACARTHU1	1	On Ramp	loops	No	919	
SR55-N	12	Orange	Santa Ana	R6.94	6.94		1203120	MACARTHU1	2	Off Ramp	loops	No	919	
SR55-N	12	Orange	Santa Ana	R6.94	6.94	.08	1203124	MACARTHU1	4	Mainline		No	919	
SR55-N	12	Orange	Santa Ana	R6.94	6.94	.08	1203122	MACARTHU1	2	HOV	loops	24H	919	
SR55-N	12	Orange	Santa Ana	R7.072	7.072	.11	1222567	MACARTHUR2 OR MVDS	1	HOV		24H		
SR55-N	12	Orange	Santa Ana	R7.072	7.072	.08	1222568	MACARTHUR2 OR MVDS	4	Mainline		No		
SR55-N	12	Orange	Santa Ana	R7.1	7.1	.229	1203148	MACARTHU2	4	Mainline	loops	No	920	
SR55-N	12	Orange	Santa Ana	R7.16	7.16		1203141	MACARTHU2	1	On Ramp	loops	No	920	
SR55-N	12	Orange	Santa Ana	R7.16	7.16	.229	1203146	MACARTHU2	1	HOV	loops	24H	920	
SR55-N	12	Orange	Santa Ana	R7.53	7.53	.329	1222430	N/O DYER MVDS	1	HOV		24H		
SR55-N	12	Orange	Santa Ana	R7.53	7.53	.359	1222429	N/O DYER MVDS	4	Mainline		No		
SR55-N	12	Orange	Santa Ana	R7.818	7.818	.16	1222584	DYER1 OR MVDS	4	Mainline		No		
SR55-N	12	Orange	Santa Ana	R7.818	7.818	.16	1222583	DYER1 OR MVDS	1	HOV		24H		
SR55-N	12	Orange	Santa Ana	R7.85	7.85	.062	1203170	DYER 1	1	HOV	loops	24H	921	
SR55-N	12	Orange	Santa Ana	R7.85	7.85		1203166	DYER 1	1	On Ramp	loops	No	921	
SR55-N	12	Orange	Santa Ana	R7.85	7.85		1213746	DYER 1	1	Off Ramp	loops	No	921	
SR55-N	12	Orange	Santa Ana	R7.85	7.85	.062	1203172	DYER 1	4	Mainline	loops	No	921	
SR55-N	12	Orange	Santa Ana	R7.941	7.941	.134	1222623	DYER2 OR MVDS	1	HOV		24H	27703	
SR55-N	12	Orange	Santa Ana	R7.941	7.941	.134	1222624	DYER2 OR MVDS	4	Mainline		No	27703	
SR55-N	12	Orange	Santa Ana	R8.12	8.12		1203177	DYER 2	1	On Ramp	loops	No	922	
SR55-N	12	Orange	Santa Ana	R8.12	8.12	.31	1203182	DYER 2	1	HOV	loops	24H	922	
SR55-N	12	Orange	Santa Ana	R8.12	8.12	.31	1203184	DYER 2	4	Mainline	loops	No	922	
SR55-N	12	Orange	Santa Ana	R8.563	8.563	.24	1222455	N/O E WARNER MVDS	4	Mainline		No		
SR55-N	12	Orange	Santa Ana	R8.563	8.563	.24	1222449	N/O E WARNER MVDS	1	HOV		24H		
SR55-N	12	Orange	Santa Ana	8.6	8.6	.313	1214253	WARNER	4	Mainline	loops	No	7001	
SR55-N	12	Orange	Santa Ana	8.6	8.6	.313	1214255	WARNER	1	HOV	loops	24H	7001	
SR55-N	12	Orange	Santa Ana	R9.19	9.19	.405	1222446	Edinger OR MVDS	1	HOV		24H		
SR55-N	12	Orange	Santa Ana	R9.19	9.19	.405	1222447	Edinger OR MVDS	4	Mainline		No		
SR55-N	12	Orange	Santa Ana	R9.41	9.41		1203217	EDINGER 2	1	Off Ramp	loops	No	923	
SR55-N	12	Orange	Santa Ana	R9.41	9.41		1203212	EDINGER 2	1	On Ramp	loops	No	923	
SR55-N	12	Orange	Santa Ana	R9.41	9.41	.282	1203219	EDINGER 2	1	HOV	loops	24H	923	
SR55-N	12	Orange	Santa Ana	R9.41	9.41	.282	1203221	EDINGER 2	4	Mainline	loops	No	923	
SR55-N	12	Orange	Santa Ana	R9.755	9.755	.295	1222515	NEWPORT AVE OR MVDS	1	HOV		24H		
SR55-N	12	Orange	Santa Ana	R9.755	9.755	.214	1222633	NEWPORT AVE OR MVDS	4	Mainline		No		
SR55-N	12	Orange	Santa Ana	R9.84	9.84	.213	1203254	MCFADDEN	5	Mainline	loops	No	924	
SR55-N	12	Orange	Tustin	R10	10		1203245	MCFADDEN	1	On Ramp	loops	No	924	
SR55-N	12	Orange	Tustin	R10	10		1203250	MCFADDEN	1	Off Ramp	loops	No	924	
SR55-N	12	Orange	Tustin	R10	10	.213	1203252	MCFADDEN	1	HOV	loops	24H	924	
SR55-N	12	Orange	Tustin	10.2	10.182	.191	1209861	N OF 5 OFF	1	HOV	loops	24H	2349	
SR55-N	12	Orange	Tustin	10.2	10.182		1209862	N55 to N 5	2	Fwy-Fwy	loops	No	2349	
SR55-N	12	Orange	Tustin	10.2	10.182	.271	1209860	N OF 5 OFF	4	Mainline	loops	No	2349	
SR55-N	12	Orange	Tustin	10.4	10.382	.15	1209874	S OF 5	1	HOV	loops	24H	2344	
SR55-N	12	Orange	Tustin	10.4	10.382	.15	1209873	S OF 5	3	Mainline	loops	No	2344	
SR55-N	12	Orange	Tustin	10.4	10.382		1203262	N55 to S5	1	Off Ramp	loops	No	2344	
SR55-N	12	Orange	Tustin	10.5	10.482		1209893	N OF 5 -1	1	Off Ramp	loops	No	2348	
SR55-N	12	Orange	Tustin	10.5	10.482		1209892	N OF 5	1	Off Ramp	loops	No	2348	
SR55-N	12	Orange	Tustin	10.5	10.482	.22	1209888	N OF 5	3	Mainline	loops	No	2348	
SR55-N	12	Orange	Tustin	10.5	10.482	.22	1209890	N OF 5	1	HOV	loops	24H	2348	
SR55-N	12	Orange	Tustin	10.5	10.482	.05	1209891	N5 to N55	2	HOV	loops	24H	2348	
SR55-N	12	Orange	Tustin	10.84	10.822	.3	1203288	FOURTH 1	3	Mainline	loops	No	943	
SR55-N	12	Orange	Tustin	10.84	10.822	.3	1209049	FOURTH 1	1	HOV	loops	24H	943	
SR55-N	12	Orange	Tustin	10.84	10.822		1211962	5N to 55N	2	Fwy-Fwy	loops	No	943	
SR55-N	12	Orange		11.1	11.082	.45	1203301	FOURTH 2	1	HOV	loops	24H	927	
SR55-N	12	Orange		11.1	11.082	.45	1203303	FOURTH 2	4	Mainline	loops	No	927	
SR55-N	12	Orange		11.1	11.082		1203294	FOURTH 2	1	On Ramp	loops	No	927	
SR55-N	12	Orange		11.1	11.082		1203299	FOURTH 2	2	Off Ramp	loops	No	927	
SR55-N	12	Orange	Santa Ana	11.74	11.722		1203322	17TH 1	1	On Ramp	loops	No	928	
SR55-N	12	Orange	Santa Ana	11.74	11.722	.45	1203331	17TH 1	4	Mainline	loops	No	928	
SR55-N	12	Orange	Santa Ana	11.74	11.722	.45	1203329	17 TH 1	1	HOV	loops	24H	928	
SR55-N	12	Orange	Santa Ana	11.74	11.722		1203327	17 TH 1	2	Off Ramp	loops	No	928	
SR55-N	12	Orange	Santa Ana	12	11.982	.28	1203342	17TH 2	4	Mainline	loops	No	929	
SR55-N	12	Orange	Santa Ana	12	11.982		1203336	17TH 2	1	On Ramp	loops	No	929	
SR55-N	12	Orange	Santa Ana	12	11.982	.28	1203340	17TH 2	1	HOV	loops	24H	929	
SR55-N	12	Orange	Santa Ana	12.3	12.282	.35	1215810	SANTA CLARA	1	HOV	loops	24H	319	
SR55-N	12	Orange	Santa Ana	12.3	12.282	.35	1215811	SANTA CLARA	5	Mainline	loops	No	319	
SR55-N	12	Orange	Santa Ana	12.7	12.682	.45	1212937	FAIRHAVEN	1	HOV	loops	24H	2347	
SR55-N	12	Orange	Santa Ana	12.7	12.682		1212939	55N TO 22W	2	Fwy-Fwy	loops	No	2347	
SR55-N	12	Orange	Santa Ana	12.7	12.682	.45	1212938	FAIRHAVEN	4	Mainline	loops	No	2347	
SR55-N	12	Orange		13.2	13.182		1212886	22EB TO 55NB	2	Fwy-Fwy	loops	No	2506	
SR55-N	12	Orange		13.2	13.182		1212887	CHAPMAN OFF S/O 22	1	Off Ramp	loops	No	2506	
SR55-N	12	Orange		13.2	13.182	.6	1212884	LA VETA	1	HOV	loops	24H	2506	
SR55-N	12	Orange		13.2	13.182	.6	1212885	LA VETA	3	Mainline	loops	No	2506	
SR55-N	12	Orange	Orange	13.9	13.882		1203396	CHAPMAN 2 WB	1	Off Ramp	loops	No	932	
SR55-N	12	Orange	Orange	13.9	13.882		1213247	CHAPMAN 2	2	On Ramp	loops	No	932	
SR55-N	12	Orange	Orange	13.9	13.882	.6	1203398	CHAPMAN 2	1	HOV	loops	24H	932	
SR55-N	12	Orange	Orange	13.9	13.882	.6	1203400	CHAPMAN 2	4	Mainline	loops	No	932	
SR55-N	12	Orange	Orange	13.9	13.882		1213237	CHAPMAN 2 EB	2	Off Ramp	loops	No	932	
SR55-N	12	Orange	Orange	14.4	14.382	.35	1212841	Walnut	1	HOV	loops	24H	5025	
SR55-N	12	Orange	Orange	14.4	14.382	.35	1212842	Walnut	5	Mainline	loops	No	5025	
SR55-N	12	Orange	Orange	14.6	14.582	.41	1212863	COLLINS	5	Mainline	loops	No	2507	
SR55-N	12	Orange	Orange	14.6	14.582	.31	1212862	COLLINS	1	HOV	loops	24H	2507	
SR55-N	12	Orange	Orange	15.22	15.202		1203424	KATELLA	2	Off Ramp	loops	No	933	
SR55-N	12	Orange	Orange	15.22	15.202		1203420	KATELLA 1	1	On Ramp	loops	No	933	
SR55-N	12	Orange	Orange	15.22	15.202	.4	1203426	KATELLA	1	HOV	loops	24H	933	
SR55-N	12	Orange	Orange	15.22	15.202	.4	1203428	KATELLA	4	Mainline	loops	No	933	
SR55-N	12	Orange	Orange	15.4	15.382		1212917	KATELLA  2	1	On Ramp	loops	No	0936	
SR55-N	12	Orange	Orange	15.4	15.382	.29	1212915	KATELLA  2	1	HOV	loops	24H	0936	
SR55-N	12	Orange	Orange	15.4	15.382	.29	1212916	KATELLA  2	5	Mainline	loops	No	0936	
SR55-N	12	Orange	Orange	15.8	15.782	.4	1212901	TAFT	4	Mainline	loops	No	2508	
SR55-N	12	Orange	Orange	15.8	15.782	2.276	1212900	TAFT	1	HOV	loops	24H	2508	
SR55-N	12	Orange	Orange	16.2	16.182	.66	1212955	MEATS	4	Mainline	loops	No	2509	
SR55-N	12	Orange	Orange	17.12	17.102		1203458	LINCOLN 2	2	On Ramp	loops	No	935	
SR55-N	12	Orange	Orange	17.12	17.102		1203464	LINCOLN 2	2	Off Ramp	loops	No	935	
SR55-N	12	Orange	Orange	17.12	17.102	1.216	1203468	LINCOLN 2	4	Mainline	loops	No	935	
SR55-S	12	Orange	Costa Mesa	R2.77	2.77		1203009	VICTORIA1	1	On Ramp	loops	No	1824	
SR55-S	12	Orange	Costa Mesa	R2.77	2.77	2.65	1203016	VICTORIA1	3	Mainline	loops	No	1824	
SR55-S	12	Orange	Costa Mesa	R3.07	3.07	.41	1203040	VICTORIA2	4	Mainline		No	1806	
SR55-S	12	Orange	Costa Mesa	R3.07	3.07		1203032	VICTORIA2	2	Off Ramp		No	1806	
SR55-S	12	Orange	Costa Mesa	R3.59	3.59		1203045	FAIR 1	1	On Ramp	loops	No	1805	
SR55-S	12	Orange	Costa Mesa	R3.59	3.59	.45	1203050	FAIR 1	4	Mainline	loops	No	1805	
SR55-S	12	Orange	Costa Mesa	R3.96	3.96		1203068	FAIR 2	2	Off Ramp	loops	No	1804	
SR55-S	12	Orange	Costa Mesa	R3.97	3.97	.495	1203076	FAIR 2	4	Mainline	loops	No	1804	
SR55-S	12	Orange	Costa Mesa	R4.58	4.58	.365	1210220	BRISTOL	4	Mainline	loops	No	2501	
SR55-S	12	Orange	Costa Mesa	R4.58	4.58		1210222	S73 to S55	2	Off Ramp	loops	No	2501	
SR55-S	12	Orange	Costa Mesa	R4.7	4.7	.24	1203084	BAKER 1	3	Mainline	loops	No	952	
SR55-S	12	Orange	Costa Mesa	R4.7	4.7		1210206	BAKER 1	1	On Ramp	loops	No	952	
SR55-S	12	Orange	Costa Mesa	R5.06	5.06		1210192	BAKER 2	1	Off Ramp	loops	No	2503	
SR55-S	12	Orange	Costa Mesa	R5.06	5.06		1210193	BAKER 2	1	On Ramp	loops	No	2503	
SR55-S	12	Orange	Costa Mesa	R5.06	5.06		1210191	S55 to S73	2	Fwy-Fwy	loops	No	2503	
SR55-S	12	Orange	Costa Mesa	R5.06	5.06	.405	1210189	BAKER 2	3	Mainline	loops	No	2503	
SR55-S	12	Orange	Costa Mesa	R5.51	5.51	.405	1210173	PAULARINO 1	4	Mainline	loops	No	2350	
SR55-S	12	Orange	Costa Mesa	R5.8	5.8	2.775	1203088	N405 to S55	1	HOV	loops	24H	916	
SR55-S	12	Orange	Costa Mesa	R5.8	5.8		1210162	N 405 TO OFF BAKE	1	Off Ramp	loops	No	916	
SR55-S	12	Orange	Costa Mesa	R5.8	5.8		1210160	S 55 OFF TO BAKE	1	Off Ramp	loops	No	916	
SR55-S	12	Orange	Costa Mesa	R5.87	5.87	.42	1203095	PAULARINO 2	4	Mainline	loops	No	916	
SR55-S	12	Orange		6.35	6.35	.54	1214324	MAIN	1	HOV	loops	24H	1826	
SR55-S	12	Orange		6.35	6.35		1214342	MAIN-55SB/4O5NB  FLY	1	Fwy-Fwy	loops	No	1826	
SR55-S	12	Orange		6.35	6.35		1214326	MAIN-55SB/405SB FLY	1	Off Ramp	loops	No	1826	
SR55-S	12	Orange		6.35	6.35	.505	1214322	MAIN	4	Mainline	loops	No	1826	
SR55-S	12	Orange		6.35	6.35		1214343	MAIN- 55SB TO 405SB	2	Fwy-Fwy	loops	No	1826	
SR55-S	12	Orange	Santa Ana	R6.88	6.88	.29	1203108	MACARTHU1	2	HOV	loops	24H	950	
SR55-S	12	Orange	Santa Ana	R6.88	6.88		1203104	MACARTHU1	1	On Ramp	loops	No	950	
SR55-S	12	Orange	Santa Ana	R6.88	6.88	.29	1203110	MACARTHU1	4	Mainline	loops	No	950	
SR55-S	12	Orange	Santa Ana	R6.931	6.931	.075	1222472	MACARTHUR1 OR MVDS	2	HOV		24H		
SR55-S	12	Orange	Santa Ana	R6.931	6.931	.075	1222473	MACARTHUR1 OR MVDS	4	Mainline		No		
SR55-S	12	Orange	Santa Ana	R7.03	7.03	.06	1203134	MACARTHU2	2	HOV	loops	24H	949	
SR55-S	12	Orange	Santa Ana	R7.03	7.03		1213916	MACARTHU2	1	Off Ramp	loops	No	949	
SR55-S	12	Orange	Santa Ana	R7.03	7.03		1203130	MACARTHU2	1	On Ramp	loops	No	949	
SR55-S	12	Orange	Santa Ana	R7.03	7.03	.06	1203136	MACARTHU2	4	Mainline	loops	No	949	
SR55-S	12	Orange	Santa Ana	R7.052	7.052	.295	1222550	MACARTHUR2 OR MVDS	2	HOV		24H		
SR55-S	12	Orange	Santa Ana	R7.052	7.052	.253	1222551	MACARTHUR2 OR MVDS	4	Mainline		No		
SR55-S	12	Orange	Santa Ana	R7.537	7.537	.284	1222432	N/O DYER MVDS	4	Mainline		No		
SR55-S	12	Orange	Santa Ana	R7.62	7.62	.31	1203159	DYER 1	1	HOV	loops	24H	948	
SR55-S	12	Orange	Santa Ana	R7.62	7.62		1203154	DYER 1	1	On Ramp	loops	No	948	
SR55-S	12	Orange	Santa Ana	R7.62	7.62	.067	1218332	DYER 1	4	Mainline		No	948	
SR55-S	12	Orange	Santa Ana	R7.62	7.62		1213749	DYER 1	1	Off Ramp	loops	No	948	
SR55-S	12	Orange	Santa Ana	R7.672	7.672	.25	1222575	DYER OR MVDS	1	HOV		24H		
SR55-S	12	Orange	Santa Ana	R7.672	7.672	.25	1222576	DYER OR MVDS	4	Mainline		No		
SR55-S	12	Orange	Santa Ana	R8.12	8.12	.451	1203188	DYER 2	5	Mainline	loops	No	922	
SR55-S	12	Orange	Santa Ana	R8.12	8.12		1203193	DYER 2	1	Off Ramp	loops	No	922	
SR55-S	12	Orange	Santa Ana	R8.12	8.12	.451	1208965	DYER 2	1	HOV	loops	24H	922	
SR55-S	12	Orange	Santa Ana	R8.574	8.574	.24	1222464	N/O E WARNER MVDS	5	Mainline		No		
SR55-S	12	Orange	Santa Ana	R8.574	8.574	.24	1222463	N/O E WARNER MVDS	1	HOV		24H		
SR55-S	12	Orange	Santa Ana	8.6	8.6	.308	1214254	WARNER	1	HOV	loops	24H	7001	
SR55-S	12	Orange	Santa Ana	8.6	8.6	.308	1214215	WARNER	5	Mainline	loops	No	7001	
SR55-S	12	Orange	Santa Ana	R9.19	9.19	.335	1203206	EDINGER 1	4	Mainline	loops	No	947	
SR55-S	12	Orange	Santa Ana	R9.19	9.19		1203202	EDINGER 1	1	Off Ramp	loops	No	947	
SR55-S	12	Orange	Santa Ana	R9.19	9.19	.335	1203204	EDINGER 1	1	HOV	loops	24H	947	
SR55-S	12	Orange	Santa Ana	R9.19	9.19		1203197	EDINGER 1	1	On Ramp	loops	No	947	
SR55-S	12	Orange	Santa Ana	R9.27	9.27	.297	1222631	EDINGER OR MVDS	1	HOV		24H		
SR55-S	12	Orange	Santa Ana	R9.27	9.27	.297	1222632	EDINGER OR MVDS	4	Mainline		No		
SR55-S	12	Orange	Santa Ana	R9.785	9.785	.365	1222501	S/O McFadden MVDS	1	HOV		24H		
SR55-S	12	Orange	Santa Ana	R9.785	9.785	.284	1222508	S/O MCFADDEN MVDS	4	Mainline		No		
SR55-S	12	Orange	Santa Ana	R9.84	9.84	.298	1203239	MCFADDEN	4	Mainline	loops	No	946	
SR55-S	12	Orange	Tustin	R10	10	.298	1203237	MCFADDEN	1	HOV	loops	24H	946	
SR55-S	12	Orange	Tustin	R10	10		1203232	MCFADDEN	2	Off Ramp	loops	No	946	
SR55-S	12	Orange	Tustin	R10	10		1203227	MCFADDEN	1	On Ramp	loops	No	946	
SR55-S	12	Orange	Tustin	10.4	10.382		1209875	S5 to S55	2	Fwy-Fwy	loops	No	2344	
SR55-S	12	Orange	Tustin	10.4	10.382	.321	1203266	S OF 5	4	Mainline	loops	No	2344	
SR55-S	12	Orange	Tustin	10.4	10.382	.241	1203264	S OF 5	1	HOV	loops	24H	2344	
SR55-S	12	Orange	Tustin	10.5	10.482	.22	1203271	N OF 5	3	Mainline	loops	No	2348	
SR55-S	12	Orange	Tustin	10.5	10.482	.22	1209889	N OF 5	1	HOV	loops	24H	2348	
SR55-S	12	Orange	Tustin	10.84	10.822	.56	1203282	FOURTH 1	1	HOV	loops	24H	943	
SR55-S	12	Orange	Tustin	10.84	10.822	.56	1203284	FOURTH 1	3	Mainline	loops	No	943	
SR55-S	12	Orange	Tustin	10.84	10.822		1203275	FOURTH 1	1	On Ramp	loops	No	943	
SR55-S	12	Orange	Tustin	10.84	10.822		1211964	4TH TO 55S/5S CONN	1	Fwy-Fwy	loops	No	943	
SR55-S	12	Orange	Tustin	10.84	10.822		1203280	FOURTH 2	2	Off Ramp	loops	No	927	
SR55-S	12	Orange	Tustin	10.84	10.822		1211963	55S to 5S	2	Fwy-Fwy	loops	No	943	
SR55-S	12	Orange	Santa Ana	11.62	11.602		1203308	17TH 1	1	On Ramp	loops	No	942	
SR55-S	12	Orange	Santa Ana	11.62	11.602		1203313	17 TH 1	1	Off Ramp	loops	No	942	
SR55-S	12	Orange	Santa Ana	11.62	11.602	.73	1203315	17 TH 1	1	HOV	loops	24H	942	
SR55-S	12	Orange	Santa Ana	11.62	11.602	.73	1203317	17TH 1	4	Mainline	loops	No	942	
SR55-S	12	Orange	Santa Ana	11.62	11.602		1213239	17TH 1	1	Off Ramp	loops	No	942	
SR55-S	12	Orange	Santa Ana	12.3	12.282	.54	1215809	SANTA CLARA	5	Mainline	loops	No	319	
SR55-S	12	Orange	Santa Ana	12.3	12.282	.54	1215808	SANTA CLARA	1	HOV	loops	24H	319	
SR55-S	12	Orange	Santa Ana	12.7	12.682		1212936	22E TO 55S	2	Fwy-Fwy	loops	No	2347	
SR55-S	12	Orange	Santa Ana	12.7	12.682	.45	1212935	FAIRHAVEN	3	Mainline	loops	No	2347	
SR55-S	12	Orange	Santa Ana	12.7	12.682	.45	1212934	FAIRHAVEN	1	HOV	loops	24H	2347	
SR55-S	12	Orange		13.2	13.182		1212883	55SB TO 22WB	2	Fwy-Fwy	loops	No	2506	
SR55-S	12	Orange		13.2	13.182	.405	1212882	LA VETA	4	Mainline	loops	No	2506	
SR55-S	12	Orange		13.2	13.182	.405	1212881	LA VETA	1	HOV	loops	24H	2506	
SR55-S	12	Orange	Orange	13.51	13.492		1203351	CHAPMAN 1	1	On Ramp	loops	No	940	
SR55-S	12	Orange	Orange	13.51	13.492	.275	1203361	CHAPMAN 1	5	Mainline	loops	No	940	
SR55-S	12	Orange	Orange	13.51	13.492	.275	1203359	CHAPMAN 1	1	HOV	loops	24H	940	
SR55-S	12	Orange	Orange	13.75	13.732	.445	1203387	CHAPMAN 2	4	Mainline	loops	No	939	
SR55-S	12	Orange	Orange	13.75	13.732		1203379	CHAPMAN 2	1	On Ramp	loops	No	939	
SR55-S	12	Orange	Orange	13.75	13.732	.445	1203385	CHAPMAN 2	1	HOV	loops	24H	939	
SR55-S	12	Orange	Orange	13.75	13.732		1203383	CHAPMAN 2	1	Off Ramp	loops	No	939	
SR55-S	12	Orange	Orange	14.4	14.382	.425	1212839	Walnut	1	HOV	loops	24H	5025	
SR55-S	12	Orange	Orange	14.4	14.382	.425	1212840	Walnut	5	Mainline	loops	No	5025	
SR55-S	12	Orange	Orange	14.6	14.582	.41	1212865	COLLINS	5	Mainline	loops	No	2507	
SR55-S	12	Orange	Orange	14.6	14.582	.1	1212864	COLLINS	1	HOV	loops	24H	2507	
SR55-S	12	Orange	Orange	15.22	15.202		1215418	KATELLA 1	2	Off Ramp	loops	No	0938	
SR55-S	12	Orange	Orange	15.22	15.202	.6	1213275	KATELLA 1	1	HOV	loops	24H	0938	
SR55-S	12	Orange	Orange	15.22	15.202	.6	1213274	KATELLA 1	4	Mainline	loops	No	0938	
SR55-S	12	Orange	Orange	15.22	15.202		1213276	KATELLA 1	2	On Ramp	loops	No	0938	
SR55-S	12	Orange	Orange	15.8	15.782	.49	1212903	TAFT	4	Mainline	loops	No	2508	
SR55-S	12	Orange	Orange	15.8	15.782	2.366	1212902	TAFT	1	HOV	loops	24H	2508	
SR55-S	12	Orange	Orange	16.2	16.182	.455	1212957	MEATS	4	Mainline	loops	No	2509	
SR55-S	12	Orange	Orange	16.71	16.692	1.421	1203440	LINCOLN 1	4	Mainline	loops	No	937	
SR55-S	12	Orange	Orange	16.71	16.692		1213244	LINCOLN 1	1	On Ramp	loops	No	937	
SR55-S	12	Orange	Orange	17.12	17.102		1213258	LINCOLN 2	2	Off Ramp	loops	No	935	
SR56-E	11	San Diego	San Diego	0	0		1125680	El Camino Real to 56 EB	2	On Ramp		No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1125668	56 EB E/O Carmel Creek Rd	3	Mainline		No	1	
SR56-E	11	San Diego	San Diego	0	0	2.26	1108741	Carmel Country Rd to 56 EB	2	Mainline	loops	No	1	
SR56-E	11	San Diego	San Diego	0	0		1125712	Carmel Country Rd to 56 EB	2	On Ramp		No	1	
SR56-E	11	San Diego	San Diego	0	0		1125562	Rancho Penasquitos Blvd to 56 EB	2	Off Ramp		No	1	
SR56-E	11	San Diego	San Diego	0	0		1113741	Carmel Valley Rd to 56 EB	3	On Ramp	loops	No	1	
SR56-E	11	San Diego	San Diego	0	0		1113613	Carmel Country Rd to 56 EB	2	Off Ramp	loops	No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1125527	56 EB W/O 15	2	Mainline		No	1	
SR56-E	11	San Diego	San Diego	0	0		1125196	Black Mtn Rd to 56 EB	2	Off Ramp		No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1125737	56 EB @ Carmel Valley Rd	2	Mainline		No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1125559	Rancho Penasquitos Blvd to 56 EB	2	Mainline		No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1125201	Black Mtn Rd to 56 EB	3	Mainline		No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1125733	56 EB W/O Camino del Sur	2	Mainline		No	1	
SR56-E	11	San Diego	San Diego	0	0		1125605	Black Mtn Rd to 56 EB	3	On Ramp		No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1125207	Camino del Sur to 56 EB	2	Mainline		No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1108739	Carmel Creek Rd to 56 EB	3	Mainline	loops	No	1	
SR56-E	11	San Diego	San Diego	0	0		1125684	El Camino Real to 56 EB	2	Off Ramp		No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1125689	El Camino Real to 56 EB	3	Mainline		No	1	
SR56-E	11	San Diego	San Diego	0	0		1125216	Camino del Sur to 56 EB	3	On Ramp		No	1	
SR56-E	11	San Diego	San Diego	0	0	0	1113740	Carmel Valley Rd to 56 EB	2	Mainline	loops	No	1	
SR56-E	11	San Diego	San Diego	0	0		1113742	Carmel Valley Rd to 56 EB	2	Off Ramp	loops	No	1	
SR56-E	11	San Diego	San Diego	0	0		1108740	Carmel Creek Rd to 56 EB	2	On Ramp	loops	No	1	
SR56-E	11	San Diego	San Diego	0	0		1125210	Camino del Sur to 56 EB	2	Off Ramp		No	1	
SR56-E	11	San Diego	San Diego	0	0		1113620	Carmel Creek Rd to 56 EB	2	Off Ramp	loops	No	1	
SR56-E	11	San Diego	San Diego	0	0		1113205	Rancho Penasquitos Blvd to 56 EB	1	On Ramp	loops	No	1	
SR56-E	11	San Diego	San Diego	4.519	4.519	3.922	1125721	56 EB @ Rho Santa Fe Farms	2	Mainline		No	1	
SR56-E	11	San Diego	San Diego	6.862	7.364	3.895	1125610	56 EB W/O Black Moutain Rd	3	Mainline		No	1	
SR56-W	11	San Diego	San Diego	0	0		1126294	Black Mountain Rd to 56 WB	3	On Ramp		No	1	
SR56-W	11	San Diego	San Diego	0	0		1113765	Camino del Sur to 56 WB	2	On Ramp	others	No	1	
SR56-W	11	San Diego	San Diego	0	0	0	1125672	56 WB E/O Carmel Creek Rd	3	Mainline		No	1	
