Fwy,District,County,City,CA PM,Abs PM,Length,ID,Name,Lanes,Type,Sensor Type,HOV,MS ID,IRM,Latitude,Longitude,Dir,State_PM,Abs_PM,User_ID_1,_file_date,_source_file
SR180-E,6,Fresno,,54.568,31.031,,602103,MARKS AVE LP 180 EB,2.0,On Ramp,,No,1,,36.738161,-119.845492,E,54.568,31.031,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,,54.595,31.058,0.46,601103,MARKS AVE LP 180 EB,2.0,Mainline,,No,1,,36.738176,-119.845004,E,54.595,31.058,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,,55.09,31.553,0.775,601300,HUGHES AVE 180 EB,3.0,Mainline,loops,No,1,,36.737918,-119.836092,E,55.09,31.553,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,,56.1205,32.583,,603702,180 EB W/O 99,1.0,Off Ramp,,No,1,,36.739325,-119.817704,E,56.1205,32.583,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,,56.146,32.609,0.706,601702,180 EB W/O 99,3.0,Mainline,,No,1,,36.739518,-119.817219,E,56.146,32.609,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,,56.479,32.965,0.482,601703,180 EB E/O 99,2.0,Mainline,,No,1,,36.742271,-119.811865,E,56.479,32.965,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,,57.086,33.572,0.461,601343,180 @ BROADWAY AVE EB,4.0,Mainline,,No,1,,36.747157,-119.802761,E,57.086,33.572,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,,57.191,33.677,,602202,VAN NESS 180 EB,2.0,On Ramp,,No,1,,36.748,-119.801179,E,57.191,33.677,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,,57.4005,33.887,0.459,601202,VAN NESS 180 EB,3.0,Mainline,,No,1,,36.749656,-119.79799,E,57.4005,33.887,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,58.003,34.489,,602204,ABBY ST 180 EB,2.0,On Ramp,loops,No,1,,36.75243,-119.787726,E,58.003,34.489,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,58.005,34.491,0.425,601204,ABBY AVE 180 EB,3.0,Mainline,,No,1,,36.752437,-119.787691,E,58.005,34.491,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,58.25,34.736,0.489,601344,180 WB W OF FRESNO ST AT THESTA,4.0,Mainline,,No,1,,36.753248,-119.783364,E,58.25,34.736,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,58.985,35.471,0.528,601346,180 E/O 1ST STREET (EB),3.0,Mainline,,No,1,,36.754832,-119.770239,E,58.985,35.471,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,59.306,35.792,0.406,601347,180 AT MILBROOK AVE,2.0,Mainline,,No,1,,36.754858,-119.764428,E,59.306,35.792,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,59.797,36.283,0.384,601348,180 W/O CEDAR AVE (EB),4.0,Mainline,,No,1,,36.754863,-119.755556,E,59.797,36.283,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,60.076,36.562,0.231,603108,CEDAR AVE 180 WB ML (EB),4.0,Mainline,,No,1,,36.754868,-119.750505,E,60.076,36.562,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,60.26,36.746,0.427,601350,180 EB W/O MAPLE AVE,3.0,Mainline,,No,1,,36.75487,-119.747186,E,60.26,36.746,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,60.93,37.416,0.54,601353,180 AND CHESTNUT EB,4.0,Mainline,,No,1,,36.754365,-119.735115,E,60.93,37.416,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,61.34,37.826,0.399,601351,180 WB AT WILLOW,4.0,Mainline,,No,1,,36.753503,-119.727805,E,61.34,37.826,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,61.728,38.214,0.33,603251,PEACH DT 180 EB,3.0,Mainline,,No,1,,36.753281,-119.720798,E,61.728,38.214,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,62,38.486,0.514,601704,180 WB AT PEACH AVE,3.0,Mainline,,No,1,,36.753149,-119.715888,E,62.0,38.486,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,62.756,39.242,0.7,603248,CLOVIS AVE DT 180 EB,3.0,Mainline,,No,1,,36.752652,-119.702226,E,62.756,39.242,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,63.4,39.886,0.763,601362,180 EB AT SUNNYSIDE AVE,4.0,Mainline,,No,1,,36.753172,-119.690621,E,63.4,39.886,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,64.282,40.768,0.442,601364,180 WB AT BELMONT AVE,2.0,Mainline,,No,1,,36.750396,-119.675511,E,64.282,40.768,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,64.283,40.769,0.813,602364,180 WB AT BELMONT AVE,2.0,Mainline,,No,1,,36.750388,-119.675496,E,64.283,40.769,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,65.91,42.396,0.978,601495,180 WB AT LOCAN AVE,2.0,Mainline,,No,1,,36.736937,-119.653286,E,65.91,42.396,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-E,6,Fresno,Fresno,66.241,42.727,2.665,601496,W/O DEWOLF AVE EB,2.0,Mainline,,No,1,,36.736944,-119.647305,E,66.241,42.727,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,,54.171,30.618,2.964,602701,180 EB W/O MARKS AVE,2.0,Mainline,,No,1,,36.73822,-119.853046,W,54.171,30.618,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,,55.1,31.547,0.968,602300,HUGHES AVE 180 WB,3.0,Mainline,loops,No,1,,36.738282,-119.836287,W,55.1,31.547,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,,56.108,32.555,0.703,602702,180 EB W/O 99,3.0,Mainline,,No,1,,36.73947,-119.818259,W,56.108,32.555,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,,56.4805,32.944,,603703,180 EB E/O 99,2.0,Off Ramp,,No,1,,36.742399,-119.812269,W,56.4805,32.944,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,,56.489,32.953,0.507,602703,180 EB E/O 99,3.0,Mainline,,No,1,,36.742472,-119.812134,W,56.489,32.953,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,,57.106,33.57,0.331,602343,180 @ BROADWAY AVE WB,4.0,Mainline,,No,1,,36.747424,-119.802844,W,57.106,33.57,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,,57.146,33.61,,602201,FULTON 180 WB,2.0,On Ramp,,No,1,,36.747742,-119.802244,W,57.146,33.61,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,,57.152,33.616,0.326,601201,FULTON 180 WB,3.0,Mainline,,No,1,,36.74779,-119.802154,W,57.152,33.616,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,57.754,34.218,,602203,BLACKSTONE AVE 180 EB,2.0,On Ramp,,No,1,,36.751691,-119.792507,W,57.754,34.218,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,57.759,34.223,0.549,601203,BLACKSTONE AVE 180 EB,3.0,Mainline,,No,1,,36.751724,-119.792348,W,57.759,34.223,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,58.252,34.716,0.613,602345,180 WB W OF FRESNO ST AT THESTA,4.0,Mainline,,No,1,,36.753442,-119.783779,W,58.252,34.716,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,58.986,35.45,0.528,602346,180 E/O 1ST STREET (WB),3.0,Mainline,,No,1,,36.755062,-119.770673,W,58.986,35.45,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,59.307,35.771,0.406,602347,180 AT MILBROOK AVE,2.0,Mainline,,No,1,,36.75514,-119.764869,W,59.307,35.771,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,59.798,36.262,0.372,602348,180 W/O CEDAR AVE (WB),4.0,Mainline,,No,1,,36.755141,-119.755984,W,59.798,36.262,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,60.051,36.515,0.231,601108,CEDAR AVE 180 WB ML (WB),3.0,Mainline,,No,1,,36.755129,-119.751416,W,60.051,36.515,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,60.053,36.517,,602108,CEDAR AVE 180 WB,2.0,On Ramp,,No,1,,36.755129,-119.75138,W,60.053,36.517,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,60.261,36.725,0.334,602350,180 EB W/O MAPLE AVE,3.0,Mainline,,No,1,,36.755129,-119.747613,W,60.261,36.725,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,60.719,37.183,0.335,601247,CHESTNUT DT 180 WB,2.0,Mainline,loops,No,1,,36.755129,-119.73934,W,60.719,37.183,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,60.72,37.184,,602247,CHESTNUT DT 180 WB,2.0,On Ramp,loops,No,1,,36.755129,-119.739322,W,60.72,37.184,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,60.931,37.395,0.108,602353,180 AND CHESTNUT WB,3.0,Mainline,,No,1,,36.754728,-119.735546,W,60.931,37.395,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,60.932,37.396,,602100,CHESTNUT LP 180 WB,2.0,On Ramp,loops,No,1,,36.754724,-119.735528,W,60.932,37.396,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,60.935,37.399,0.205,601100,CHESTNUT LP 180 WB,1.0,Mainline,loops,No,1,,36.754715,-119.735475,W,60.935,37.399,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,61.341,37.805,0.396,602351,180 WB AT WILLOW,4.0,Mainline,,No,1,,36.753753,-119.728249,W,61.341,37.805,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,61.721,38.185,,602251,PEACH DT 180 WB,3.0,On Ramp,loops,No,1,,36.753545,-119.721381,W,61.721,38.185,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,61.727,38.191,0.33,601251,PEACH DT 180 WB,3.0,Mainline,loops,No,1,,36.753541,-119.721271,W,61.727,38.191,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,62.001,38.465,0.517,602704,180 WB AT PEACH AVE,3.0,Mainline,,No,1,,36.753392,-119.716326,W,62.001,38.465,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,62.761,39.225,0.466,601248,CLOVIS AVE DT 180 WB,3.0,Mainline,loops,No,1,,36.752921,-119.702601,W,62.761,39.225,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,62.764,39.228,,602248,CLOVIS AVE DT 180 WB,2.0,On Ramp,loops,No,1,,36.752919,-119.702547,W,62.764,39.228,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,62.933,39.397,0.32,601249,CLOVIS AVE LP 180 WB,3.0,Mainline,loops,No,1,,36.752859,-119.699493,W,62.933,39.397,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,62.941,39.405,,602249,CLOVIS AVE LP 180 WB,2.0,On Ramp,loops,No,1,,36.752866,-119.699349,W,62.941,39.405,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,63.401,39.865,0.383,602362,180 WB AT SUNNYSIDE AVE,3.0,Mainline,,No,1,,36.75344,-119.691058,W,63.401,39.865,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,63.697,40.161,,602252,FOWLER AVE DT WB 180,2.0,On Ramp,loops,No,1,,36.753682,-119.685737,W,63.697,40.161,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,63.7,40.164,0.273,601252,FOWLER AVE DT WB 180,3.0,Mainline,loops,No,1,,36.753677,-119.685683,W,63.7,40.164,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,63.947,40.411,0.67,601253,FOWLER AVE LP WB 180,2.0,Mainline,loops,No,1,,36.753028,-119.681291,W,63.947,40.411,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,63.949,40.413,,602253,FOWLER AVE LP WB 180,2.0,On Ramp,,No,1,,36.753021,-119.681256,W,63.949,40.413,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,65.041,41.505,0.698,601254,TEMPERANCE AVE DT WB 180,2.0,Mainline,loops,No,1,,36.742369,-119.667427,W,65.041,41.505,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,65.045,41.509,,602254,TEMPERANCE AVE DT WB 180,2.0,On Ramp,loops,No,1,,36.742324,-119.667382,W,65.045,41.509,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,65.342,41.806,0.459,601255,TEMPERANCE AVE LP WB 180,2.0,Mainline,loops,No,1,,36.739414,-119.663468,W,65.342,41.806,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,65.343,41.807,,602255,TEMPERANCE AVE LP WB 180,2.0,On Ramp,,No,1,,36.739406,-119.663453,W,65.343,41.807,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,65.96,42.424,0.45,602495,180 WB AT LOCAN AVE,2.0,Mainline,,No,1,,36.737188,-119.652839,W,65.96,42.424,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR180-W,6,Fresno,Fresno,66.242,42.706,2.641,602496,W/O DEWOLF AVE WB,2.0,Mainline,,No,1,,36.737194,-119.647755,W,66.242,42.706,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR193-E,3,Placer,,10.071,10.071,,3038098,EB RTE 193 JWO Ophir Rd,1.0,Off Ramp,,No,1,,38.879145,-121.126925,E,10.071,10.071,1,2026-03-25,d03_text_meta_2026_03_25.txt
SR193-E,3,Placer,,10.072,10.072,,3038095,193EB JWO Ophir Rd,2.0,On Ramp,,No,1,,38.879145,-121.126909,E,10.072,10.072,1,2026-03-25,d03_text_meta_2026_03_25.txt
SR193-W,3,Placer,,10.077,10.077,,3038093,193WB at Ophir Rd,1.0,On Ramp,,No,1,,38.879145,-121.126832,W,10.077,10.077,1,2026-03-25,d03_text_meta_2026_03_25.txt
SR198-E,6,Kings,,3.7,72.515,5.0,601499,E/O 25TH AVE EB,2.0,Mainline,,No,1,,36.255334,-119.893027,E,3.7,72.515,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Kings,,9.217,78.032,2.891,601501,E/P SR 41 EB,2.0,Mainline,,No,1,,36.284431,-119.802899,E,9.217,78.032,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Kings,,10,78.815,2.891,601502,W/O 18TH AVE EB,2.0,Mainline,,No,1,,36.289862,-119.79047,E,10.0,78.815,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Kings,,16.58,85.395,5.0,601504,198 W/O 12TH AVE EB,2.0,Mainline,,No,1,,36.317715,-119.67857,E,16.58,85.395,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Kings,,21.86,90.675,5.0,611988,RTE 198 E/O JCT 43 EB,2.0,Mainline,,No,1,,36.328053,-119.585532,E,21.86,90.675,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,,3.31,100.141,3.598,601493,W/O RTE 99 EB,2.0,Mainline,,No,1,,36.327354,-119.416047,E,3.31,100.141,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,Visalia,5.24,102.338,1.618,601564,W/O SHIRK ROAD 198 EB,2.0,Mainline,,No,1,,36.32705,-119.376958,E,5.24,102.338,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,Visalia,6.28,103.378,1.01,601497,JWO AKERS RD 198 EB,3.0,Mainline,,No,1,,36.32707,-119.358321,E,6.28,103.378,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,Visalia,7.26,104.358,0.997,601500,JEO LINWOOD AVE EB,3.0,Mainline,,No,1,,36.326997,-119.340764,E,7.26,104.358,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,Visalia,8.274,105.372,3.007,601512,WO RTE 63 (MOONEY BLVD) EB,3.0,Mainline,,No,1,,36.327274,-119.3226,E,8.274,105.372,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,,13.363,110.461,3.168,601523,W/O RD 156 EB,2.0,Mainline,loops,No,1,,36.326905,-119.23146,E,13.363,110.461,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,,14.699,111.797,1.498,601524,JEO FARMERSVILLE RD EB,2.0,Mainline,,No,1,,36.326648,-119.207666,E,14.699,111.797,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,,16.3605,113.458,1.93,601261,WO RD180 EB,2.0,Mainline,,No,1,,36.326587,-119.177893,E,16.3605,113.458,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,,18.56,115.658,1.616,601270,JWO RTE 65 EB,2.0,Mainline,,No,1,,36.326104,-119.138486,E,18.56,115.658,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-E,6,Tulare,,19.5921,116.69,3.016,601276,WO RD 245 EB,2.0,Mainline,,No,1,,36.325795,-119.119997,E,19.5921,116.69,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Kings,,3.701,72.516,5.0,602499,E/O 25TH AVE WB,2.0,Mainline,,No,1,,36.255618,-119.893047,W,3.701,72.516,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Kings,,9.218,78.033,2.891,602501,E/O SR 41 WB,2.0,Mainline,,No,1,,36.284557,-119.802941,W,9.218,78.033,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Kings,,10.001,78.816,2.891,602502,W/O 18TH AVE WB,2.0,Mainline,,No,1,,36.290007,-119.790477,W,10.001,78.816,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Kings,,16.581,85.396,5.0,602504,198 W/O 12TH AVE WB,2.0,Mainline,,No,1,,36.317843,-119.678583,W,16.581,85.396,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Kings,,21.861,90.676,5.0,621988,RTE 198 E/O JCT 43 WB,2.0,Mainline,,No,1,,36.328059,-119.585517,W,21.861,90.676,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,,3.311,100.142,3.607,602493,W/O RTE 99 WB,2.0,Mainline,,No,1,,36.327547,-119.416048,W,3.311,100.142,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,Visalia,5.241,102.357,1.627,602564,W/O SHIRK ROAD 198 WB,2.0,Mainline,,No,1,,36.32721,-119.376942,W,5.241,102.357,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,Visalia,6.281,103.397,1.01,602497,JWO AKERS RD 198 WB,3.0,Mainline,,No,1,,36.32727,-119.358309,W,6.281,103.397,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,Visalia,7.261,104.377,0.997,602500,JEO LINWOOD AVE WB,3.0,Mainline,,No,1,,36.327138,-119.340754,W,7.261,104.377,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,Visalia,8.275,105.391,3.007,602512,WO RTE 63 (MOONEY BLVD) WB,3.0,Mainline,,No,1,,36.327447,-119.322594,W,8.275,105.391,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,,13.365,110.481,3.167,602523,W/O RD 156 WB,2.0,Mainline,,No,1,,36.327041,-119.231468,W,13.365,110.481,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,,14.7,111.816,1.498,602524,JEO FARMERSVILLE RD WB,2.0,Mainline,,No,1,,36.32678,-119.207732,W,14.7,111.816,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,,16.362,113.478,1.931,602261,WO RD180 WB,2.0,Mainline,,No,1,,36.326738,-119.177881,W,16.362,113.478,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,,18.561,115.677,1.616,602270,JWO RTE 65 WB,2.0,Mainline,,No,1,,36.326239,-119.138468,W,18.561,115.677,1,2024-10-30,d06_text_meta_2024_10_30.txt
SR198-W,6,Tulare,,19.594,116.71,3.016,602276,WO RD 245 WB,2.0,Mainline,,No,1,,36.325941,-119.119962,W,19.594,116.71,1,2024-10-30,d06_text_meta_2024_10_30.txt
I205-E,10,San Joaquin,,0.761,1.691,1.06,1014510,W/O Mtn House Pkwy OC,3.0,Mainline,loops,No,,,37.743084,-121.542411,E,0.761,1.691,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,1.3,2.23,0.364,1013410,W/O Mtn House Pkwy OC,3.0,Mainline,loops,No,,,37.742473,-121.532681,E,1.3,2.23,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,1.3,2.23,,1068110,Loop On from Mtn House Pkwy,2.0,On Ramp,loops,No,,,37.742473,-121.532681,E,1.3,2.23,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,1.49,2.42,,10113410,On from Mountain House Pkwy,1.0,On Ramp,,No,,,37.742241,-121.529253,E,1.49,2.42,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,1.49,2.42,0.335,10113310,E/O Mountain House Pkwy OC,3.0,Mainline,,No,,,37.742241,-121.529253,E,1.49,2.42,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,1.97,2.9,0.691,1025110,E/O Mountain House Pkwy,4.0,Mainline,radars,No,,,37.741706,-121.520587,E,1.97,2.9,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,2.871,3.801,,10122510,Off to 11th St,2.0,Off Ramp,,No,,,37.740641,-121.50391,E,2.871,3.801,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,2.871,3.801,1.638,10122410,W/O 11th St,3.0,Mainline,,No,,,37.740641,-121.50391,E,2.871,3.801,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,R5.248,6.178,1.499,1025310,W/O Grant Line UC,3.0,Mainline,radars,No,,,37.753179,-121.464959,E,R5.248,6.178,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,R5.248,6.178,,10122710,Off to Grant Line Rd,1.0,Off Ramp,,No,,,37.753179,-121.464959,E,R5.248,6.178,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,Tracy,R5.871,6.801,0.647,10121910,W/O Corral Hollow Rd,3.0,Mainline,,No,,,37.757341,-121.45472,E,R5.871,6.801,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,R6.543,7.473,0.547,10121810,W/O Tracy Blvd,3.0,Mainline,,No,,,37.761765,-121.443634,E,R6.543,7.473,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,R6.966,7.896,0.829,1025510,W/O Tracy Blvd UC,3.0,Mainline,radars,No,,,37.762775,-121.435992,E,R6.966,7.896,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,R6.966,7.896,,10122010,Off to Tracy Blvd,1.0,Off Ramp,,No,,,37.762775,-121.435992,E,R6.966,7.896,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,Tracy,R7.12,8.05,,10120410,On from Tracy Blvd,1.0,On Ramp,,No,,,37.762783,-121.433145,E,R7.12,8.05,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,Tracy,R8.202,9.132,0.622,1025710,W/O Mac Arthur Drive UC,3.0,Mainline,radars,No,,,37.764305,-121.413348,E,R8.202,9.132,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,Tracy,R8.21,9.14,0.544,1010010,MacArthur Dr,3.0,Mainline,loops,No,,,37.764327,-121.413206,E,R8.21,9.14,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,R9.29,10.22,1.135,1025810,W/O Paradise Rd OC,3.0,Mainline,radars,No,,,37.764741,-121.393761,E,R9.29,10.22,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,R10.48,11.41,0.97,1025910,El Rancho Rd UC,3.0,Mainline,radars,No,,,37.764761,-121.371301,E,R10.48,11.41,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,R11.231,12.161,0.729,1026010,W/O Banta OH,3.0,Mainline,radars,No,,,37.764797,-121.356899,E,R11.231,12.161,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-E,10,San Joaquin,,R11.94,12.87,1.812,1059310,E/O Tom Paine Slough,3.0,Mainline,loops,No,,,37.765886,-121.343385,E,R11.94,12.87,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,0.761,1.691,0.998,1014610,W/O Mtn House Pkwy OC,4.0,Mainline,loops,No,,,37.743285,-121.542413,W,0.761,1.691,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,1.176,2.106,0.604,1013510,W/O Mtn House Pkwy OC,3.0,Mainline,loops,No,,,37.742809,-121.534922,W,1.176,2.106,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,1.176,2.106,,1068010,On from Mtn House Pkwy,2.0,On Ramp,loops,No,,,37.742809,-121.534922,W,1.176,2.106,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,1.97,2.9,0.848,10122610,E/O Mountain House Pkwy,4.0,Mainline,,No,,,37.741902,-121.520589,W,1.97,2.9,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,2.871,3.801,1.638,10122210,W/O 11th St,3.0,Mainline,,No,,,37.740879,-121.504524,W,2.871,3.801,,2026-03-05,d10_text_meta_2026_03_05.txt
I205-W,10,San Joaquin,,2.871,3.801,,10122310,On from 11th St,1.0,On Ramp,,No,,,37.740879,-121.504524,W,2.871,3.801,,2026-03-05,d10_text_meta_2026_03_05.txt
